name,date,total
Hawaii Institute of Geophysics,8/17/2018 7:00,46
Hawaii Institute of Geophysics,8/17/2018 8:00,107
Hawaii Institute of Geophysics,8/17/2018 9:00,96
Hawaii Institute of Geophysics,8/17/2018 10:00,142
Hawaii Institute of Geophysics,8/17/2018 11:00,94
Hawaii Institute of Geophysics,8/17/2018 12:00,126
Hawaii Institute of Geophysics,8/17/2018 13:00,127
Hawaii Institute of Geophysics,8/17/2018 14:00,75
Hawaii Institute of Geophysics,8/17/2018 15:00,58
Hawaii Institute of Geophysics,8/17/2018 16:00,67
Hawaii Institute of Geophysics,8/17/2018 17:00,51
Hawaii Institute of Geophysics,8/17/2018 18:00,38
Hawaii Institute of Geophysics,8/17/2018 19:00,31
Hawaii Institute of Geophysics,8/17/2018 20:00,28
Hawaii Institute of Geophysics,8/17/2018 21:00,30
Hawaii Institute of Geophysics,8/17/2018 22:00,25
Hawaii Institute of Geophysics,8/17/2018 23:00,23
Hawaii Institute of Geophysics,8/18/2018 0:00,15
Hawaii Institute of Geophysics,8/18/2018 1:00,14
Hawaii Institute of Geophysics,8/18/2018 2:00,15
Hawaii Institute of Geophysics,8/18/2018 3:00,15
Hawaii Institute of Geophysics,8/18/2018 4:00,14
Hawaii Institute of Geophysics,8/18/2018 5:00,15
Hawaii Institute of Geophysics,8/18/2018 6:00,19
Hawaii Institute of Geophysics,8/18/2018 7:00,19
Hawaii Institute of Geophysics,8/18/2018 8:00,44
Hawaii Institute of Geophysics,8/18/2018 9:00,45
Hawaii Institute of Geophysics,8/18/2018 10:00,52
Hawaii Institute of Geophysics,8/18/2018 11:00,42
Hawaii Institute of Geophysics,8/18/2018 12:00,69
Hawaii Institute of Geophysics,8/18/2018 13:00,50
Hawaii Institute of Geophysics,8/18/2018 14:00,44
Hawaii Institute of Geophysics,8/18/2018 15:00,37
Hawaii Institute of Geophysics,8/18/2018 16:00,45
Hawaii Institute of Geophysics,8/18/2018 17:00,39
Hawaii Institute of Geophysics,8/18/2018 18:00,29
Hawaii Institute of Geophysics,8/18/2018 19:00,21
Hawaii Institute of Geophysics,8/18/2018 20:00,23
Hawaii Institute of Geophysics,8/18/2018 21:00,20
Hawaii Institute of Geophysics,8/18/2018 22:00,21
Hawaii Institute of Geophysics,8/18/2018 23:00,19
Hawaii Institute of Geophysics,8/19/2018 0:00,21
Hawaii Institute of Geophysics,8/19/2018 1:00,18
Hawaii Institute of Geophysics,8/19/2018 2:00,16
Hawaii Institute of Geophysics,8/19/2018 3:00,15
Hawaii Institute of Geophysics,8/19/2018 4:00,17
Hawaii Institute of Geophysics,8/19/2018 5:00,19
Hawaii Institute of Geophysics,8/19/2018 6:00,17
Hawaii Institute of Geophysics,8/19/2018 7:00,19
Hawaii Institute of Geophysics,8/19/2018 8:00,30
Hawaii Institute of Geophysics,8/19/2018 9:00,51
Hawaii Institute of Geophysics,8/19/2018 10:00,45
Hawaii Institute of Geophysics,8/19/2018 11:00,74
Hawaii Institute of Geophysics,8/19/2018 12:00,73
Hawaii Institute of Geophysics,8/19/2018 13:00,60
Hawaii Institute of Geophysics,8/19/2018 14:00,60
Hawaii Institute of Geophysics,8/19/2018 15:00,67
Hawaii Institute of Geophysics,8/19/2018 16:00,74
Hawaii Institute of Geophysics,8/19/2018 17:00,47
Hawaii Institute of Geophysics,8/19/2018 18:00,42
Hawaii Institute of Geophysics,8/19/2018 19:00,46
Hawaii Institute of Geophysics,8/19/2018 20:00,31
Hawaii Institute of Geophysics,8/19/2018 21:00,28
Hawaii Institute of Geophysics,8/19/2018 22:00,27
Hawaii Institute of Geophysics,8/19/2018 23:00,23
Hawaii Institute of Geophysics,8/20/2018 0:00,15
Hawaii Institute of Geophysics,8/20/2018 1:00,17
Hawaii Institute of Geophysics,8/20/2018 2:00,19
Hawaii Institute of Geophysics,8/20/2018 3:00,19
Hawaii Institute of Geophysics,8/20/2018 4:00,18
Hawaii Institute of Geophysics,8/20/2018 5:00,36
Hawaii Institute of Geophysics,8/20/2018 6:00,83
Hawaii Institute of Geophysics,8/20/2018 7:00,222
Hawaii Institute of Geophysics,8/20/2018 8:00,391
Hawaii Institute of Geophysics,8/20/2018 9:00,657
Hawaii Institute of Geophysics,8/20/2018 10:00,810
Hawaii Institute of Geophysics,8/20/2018 11:00,867
Hawaii Institute of Geophysics,8/20/2018 12:00,669
Hawaii Institute of Geophysics,8/20/2018 13:00,685
Hawaii Institute of Geophysics,8/20/2018 14:00,596
Hawaii Institute of Geophysics,8/20/2018 15:00,376
Hawaii Institute of Geophysics,8/20/2018 16:00,480
Hawaii Institute of Geophysics,8/20/2018 17:00,297
Hawaii Institute of Geophysics,8/20/2018 18:00,146
Hawaii Institute of Geophysics,8/20/2018 19:00,114
Hawaii Institute of Geophysics,8/20/2018 20:00,109
Hawaii Institute of Geophysics,8/20/2018 21:00,52
Hawaii Institute of Geophysics,8/20/2018 22:00,32
Hawaii Institute of Geophysics,8/20/2018 23:00,23
Hawaii Institute of Geophysics,8/21/2018 0:00,20
Hawaii Institute of Geophysics,8/21/2018 1:00,18
Hawaii Institute of Geophysics,8/21/2018 2:00,20
Hawaii Institute of Geophysics,8/21/2018 3:00,19
Hawaii Institute of Geophysics,8/21/2018 4:00,18
Hawaii Institute of Geophysics,8/21/2018 5:00,36
Hawaii Institute of Geophysics,8/21/2018 6:00,77
Hawaii Institute of Geophysics,8/21/2018 7:00,177
Hawaii Institute of Geophysics,8/21/2018 8:00,525
Hawaii Institute of Geophysics,8/21/2018 9:00,432
Hawaii Institute of Geophysics,8/21/2018 10:00,820
Hawaii Institute of Geophysics,8/21/2018 11:00,954
Hawaii Institute of Geophysics,8/21/2018 12:00,544
Hawaii Institute of Geophysics,8/21/2018 13:00,690
Hawaii Institute of Geophysics,8/21/2018 14:00,605
Hawaii Institute of Geophysics,8/21/2018 15:00,345
Hawaii Institute of Geophysics,8/21/2018 16:00,395
Hawaii Institute of Geophysics,8/21/2018 17:00,229
Hawaii Institute of Geophysics,8/21/2018 18:00,187
Hawaii Institute of Geophysics,8/21/2018 19:00,90
Hawaii Institute of Geophysics,8/21/2018 20:00,48
Hawaii Institute of Geophysics,8/21/2018 21:00,50
Hawaii Institute of Geophysics,8/21/2018 22:00,28
Hawaii Institute of Geophysics,8/21/2018 23:00,19
Hawaii Institute of Geophysics,8/22/2018 0:00,21
Hawaii Institute of Geophysics,8/22/2018 1:00,20
Hawaii Institute of Geophysics,8/22/2018 2:00,18
Hawaii Institute of Geophysics,8/22/2018 3:00,18
Hawaii Institute of Geophysics,8/22/2018 4:00,19
Hawaii Institute of Geophysics,8/22/2018 5:00,27
Hawaii Institute of Geophysics,8/22/2018 6:00,57
Hawaii Institute of Geophysics,8/22/2018 7:00,166
Hawaii Institute of Geophysics,8/22/2018 8:00,380
Hawaii Institute of Geophysics,8/22/2018 9:00,578
Hawaii Institute of Geophysics,8/22/2018 10:00,730
Hawaii Institute of Geophysics,8/22/2018 11:00,820
Hawaii Institute of Geophysics,8/22/2018 12:00,807
Hawaii Institute of Geophysics,8/22/2018 13:00,600
Kennedy Theater,8/16/2018 11:00,153
Kennedy Theater,8/16/2018 12:00,159
Kennedy Theater,8/16/2018 13:00,188
Kennedy Theater,8/16/2018 14:00,123
Kennedy Theater,8/16/2018 15:00,153
Kennedy Theater,8/16/2018 16:00,139
Kennedy Theater,8/16/2018 17:00,116
Kennedy Theater,8/16/2018 18:00,132
Kennedy Theater,8/16/2018 19:00,75
Kennedy Theater,8/16/2018 20:00,43
Kennedy Theater,8/16/2018 21:00,55
Kennedy Theater,8/16/2018 22:00,57
Kennedy Theater,8/16/2018 23:00,47
Kennedy Theater,8/17/2018 0:00,19
Kennedy Theater,8/17/2018 1:00,6
Kennedy Theater,8/17/2018 2:00,7
Kennedy Theater,8/17/2018 3:00,5
Kennedy Theater,8/17/2018 4:00,10
Kennedy Theater,8/17/2018 5:00,14
Kennedy Theater,8/17/2018 6:00,20
Kennedy Theater,8/17/2018 7:00,35
Kennedy Theater,8/17/2018 8:00,93
Kennedy Theater,8/17/2018 9:00,102
Kennedy Theater,8/17/2018 10:00,140
Kennedy Theater,8/17/2018 11:00,105
Kennedy Theater,8/17/2018 12:00,112
Kennedy Theater,8/17/2018 13:00,115
Kennedy Theater,8/17/2018 14:00,104
Kennedy Theater,8/17/2018 15:00,108
Kennedy Theater,8/17/2018 16:00,132
Kennedy Theater,8/17/2018 17:00,120
Kennedy Theater,8/17/2018 18:00,70
Kennedy Theater,8/17/2018 19:00,82
Kennedy Theater,8/17/2018 20:00,50
Kennedy Theater,8/17/2018 21:00,35
Kennedy Theater,8/17/2018 22:00,53
Kennedy Theater,8/17/2018 23:00,36
Kennedy Theater,8/18/2018 0:00,13
Kennedy Theater,8/18/2018 1:00,10
Kennedy Theater,8/18/2018 2:00,7
Kennedy Theater,8/18/2018 3:00,6
Kennedy Theater,8/18/2018 4:00,5
Kennedy Theater,8/18/2018 5:00,7
Kennedy Theater,8/18/2018 6:00,20
Kennedy Theater,8/18/2018 7:00,21
Kennedy Theater,8/18/2018 8:00,60
Kennedy Theater,8/18/2018 9:00,56
Kennedy Theater,8/18/2018 10:00,50
Kennedy Theater,8/18/2018 11:00,80
Kennedy Theater,8/18/2018 12:00,60
Kennedy Theater,8/18/2018 13:00,82
Kennedy Theater,8/18/2018 14:00,66
Kennedy Theater,8/18/2018 15:00,59
Kennedy Theater,8/18/2018 16:00,69
Kennedy Theater,8/18/2018 17:00,69
Kennedy Theater,8/18/2018 18:00,79
Kennedy Theater,8/18/2018 19:00,54
Kennedy Theater,8/18/2018 20:00,56
Kennedy Theater,8/18/2018 21:00,42
Kennedy Theater,8/18/2018 22:00,37
Kennedy Theater,8/18/2018 23:00,53
Kennedy Theater,8/19/2018 0:00,20
Kennedy Theater,8/19/2018 1:00,7
Kennedy Theater,8/19/2018 2:00,7
Kennedy Theater,8/19/2018 3:00,5
Kennedy Theater,8/19/2018 4:00,3
Kennedy Theater,8/19/2018 5:00,10
Kennedy Theater,8/19/2018 6:00,13
Kennedy Theater,8/19/2018 7:00,32
Kennedy Theater,8/19/2018 8:00,63
Kennedy Theater,8/19/2018 9:00,82
Kennedy Theater,8/19/2018 10:00,221
Kennedy Theater,8/19/2018 11:00,245
Kennedy Theater,8/19/2018 12:00,87
Kennedy Theater,8/19/2018 13:00,86
Kennedy Theater,8/19/2018 14:00,92
Kennedy Theater,8/19/2018 15:00,73
Kennedy Theater,8/19/2018 16:00,85
Kennedy Theater,8/19/2018 17:00,93
Kennedy Theater,8/19/2018 18:00,99
Kennedy Theater,8/19/2018 19:00,71
Kennedy Theater,8/19/2018 20:00,66
Kennedy Theater,8/19/2018 21:00,36
Kennedy Theater,8/19/2018 22:00,41
Kennedy Theater,8/19/2018 23:00,26
Kennedy Theater,8/20/2018 0:00,8
Kennedy Theater,8/20/2018 1:00,5
Kennedy Theater,8/20/2018 2:00,3
Kennedy Theater,8/20/2018 3:00,2
Kennedy Theater,8/20/2018 4:00,4
Kennedy Theater,8/20/2018 5:00,13
Kennedy Theater,8/20/2018 6:00,72
Kennedy Theater,8/20/2018 7:00,144
Kennedy Theater,8/20/2018 8:00,240
Kennedy Theater,8/20/2018 9:00,235
Kennedy Theater,8/20/2018 10:00,236
Kennedy Theater,8/20/2018 11:00,255
Kennedy Theater,8/20/2018 12:00,267
Kennedy Theater,8/20/2018 13:00,254
Kennedy Theater,8/20/2018 14:00,265
Kennedy Theater,8/20/2018 15:00,208
Kennedy Theater,8/20/2018 16:00,176
Kennedy Theater,8/20/2018 17:00,184
Kennedy Theater,8/20/2018 18:00,139
Kennedy Theater,8/20/2018 19:00,111
Kennedy Theater,8/20/2018 20:00,65
Kennedy Theater,8/20/2018 21:00,62
Kennedy Theater,8/20/2018 22:00,41
Kennedy Theater,8/20/2018 23:00,27
Kennedy Theater,8/21/2018 0:00,23
Kennedy Theater,8/21/2018 1:00,6
Kennedy Theater,8/21/2018 2:00,6
Kennedy Theater,8/21/2018 3:00,4
Kennedy Theater,8/21/2018 4:00,49
Kennedy Theater,8/21/2018 5:00,22
Kennedy Theater,8/21/2018 6:00,41
Kennedy Theater,8/21/2018 7:00,135
Kennedy Theater,8/21/2018 8:00,274
Kennedy Theater,8/21/2018 9:00,195
Kennedy Theater,8/21/2018 10:00,319
Kennedy Theater,8/21/2018 11:00,260
Kennedy Theater,8/21/2018 12:00,186
Kennedy Theater,8/21/2018 13:00,252
Kennedy Theater,8/21/2018 14:00,314
Kennedy Theater,8/21/2018 15:00,177
Kennedy Theater,8/21/2018 16:00,198
Kennedy Theater,8/21/2018 17:00,163
Kennedy Theater,8/21/2018 18:00,115
Kennedy Theater,8/21/2018 19:00,102
Kennedy Theater,8/21/2018 20:00,76
Kennedy Theater,8/21/2018 21:00,67
Kennedy Theater,8/21/2018 22:00,34
Kennedy Theater,8/21/2018 23:00,18
Kennedy Theater,8/22/2018 0:00,14
Kennedy Theater,8/22/2018 1:00,7
Kennedy Theater,8/22/2018 2:00,5
Kennedy Theater,8/22/2018 3:00,3
Kennedy Theater,8/22/2018 4:00,5
Kennedy Theater,8/22/2018 5:00,13
Kennedy Theater,8/22/2018 6:00,51
Kennedy Theater,8/22/2018 7:00,139
Kennedy Theater,8/22/2018 8:00,199
Kennedy Theater,8/22/2018 9:00,212
Kennedy Theater,8/22/2018 10:00,235
Kennedy Theater,8/22/2018 11:00,265
Kennedy Theater,8/22/2018 12:00,223
Kennedy Theater,8/22/2018 13:00,219
Crawford Hall,8/16/2018 11:00,181
Crawford Hall,8/16/2018 12:00,240
Crawford Hall,8/16/2018 13:00,198
Crawford Hall,8/16/2018 14:00,176
Crawford Hall,8/16/2018 15:00,192
Crawford Hall,8/16/2018 16:00,155
Crawford Hall,8/16/2018 17:00,93
Crawford Hall,8/16/2018 18:00,59
Crawford Hall,8/16/2018 19:00,46
Crawford Hall,8/16/2018 20:00,20
Crawford Hall,8/16/2018 21:00,16
Crawford Hall,8/16/2018 22:00,17
Crawford Hall,8/16/2018 23:00,14
Crawford Hall,8/17/2018 0:00,11
Crawford Hall,8/17/2018 1:00,9
Crawford Hall,8/17/2018 2:00,8
Crawford Hall,8/17/2018 3:00,8
Crawford Hall,8/17/2018 4:00,10
Crawford Hall,8/17/2018 5:00,11
Crawford Hall,8/17/2018 6:00,15
Crawford Hall,8/17/2018 7:00,30
Crawford Hall,8/17/2018 8:00,60
Crawford Hall,8/17/2018 9:00,74
Crawford Hall,8/17/2018 10:00,74
Crawford Hall,8/17/2018 11:00,148
Crawford Hall,8/17/2018 12:00,180
Crawford Hall,8/17/2018 13:00,167
Crawford Hall,8/17/2018 14:00,98
Crawford Hall,8/17/2018 15:00,50
Crawford Hall,8/17/2018 16:00,86
Crawford Hall,8/17/2018 17:00,35
Crawford Hall,8/17/2018 18:00,35
Crawford Hall,8/17/2018 19:00,24
Crawford Hall,8/17/2018 20:00,15
Crawford Hall,8/17/2018 21:00,15
Crawford Hall,8/17/2018 22:00,13
Crawford Hall,8/17/2018 23:00,12
Crawford Hall,8/18/2018 0:00,12
Crawford Hall,8/18/2018 1:00,9
Crawford Hall,8/18/2018 2:00,8
Crawford Hall,8/18/2018 3:00,9
Crawford Hall,8/18/2018 4:00,8
Crawford Hall,8/18/2018 5:00,8
Crawford Hall,8/18/2018 6:00,10
Crawford Hall,8/18/2018 7:00,15
Crawford Hall,8/18/2018 8:00,22
Crawford Hall,8/18/2018 9:00,50
Crawford Hall,8/18/2018 10:00,40
Crawford Hall,8/18/2018 11:00,37
Crawford Hall,8/18/2018 12:00,54
Crawford Hall,8/18/2018 13:00,34
Crawford Hall,8/18/2018 14:00,32
Crawford Hall,8/18/2018 15:00,25
Crawford Hall,8/18/2018 16:00,37
Crawford Hall,8/18/2018 17:00,28
Crawford Hall,8/18/2018 18:00,20
Crawford Hall,8/18/2018 19:00,12
Crawford Hall,8/18/2018 20:00,10
Crawford Hall,8/18/2018 21:00,10
Crawford Hall,8/18/2018 22:00,10
Crawford Hall,8/18/2018 23:00,9
Crawford Hall,8/19/2018 0:00,7
Crawford Hall,8/19/2018 1:00,9
Crawford Hall,8/19/2018 2:00,9
Crawford Hall,8/19/2018 3:00,7
Crawford Hall,8/19/2018 4:00,6
Crawford Hall,8/19/2018 5:00,7
Crawford Hall,8/19/2018 6:00,9
Crawford Hall,8/19/2018 7:00,14
Crawford Hall,8/19/2018 8:00,15
Crawford Hall,8/19/2018 9:00,39
Crawford Hall,8/19/2018 10:00,53
Crawford Hall,8/19/2018 11:00,71
Crawford Hall,8/19/2018 12:00,57
Crawford Hall,8/19/2018 13:00,48
Crawford Hall,8/19/2018 14:00,43
Crawford Hall,8/19/2018 15:00,66
Crawford Hall,8/19/2018 16:00,69
Crawford Hall,8/19/2018 17:00,42
Crawford Hall,8/19/2018 18:00,31
Crawford Hall,8/19/2018 19:00,37
Crawford Hall,8/19/2018 20:00,22
Crawford Hall,8/19/2018 21:00,10
Crawford Hall,8/19/2018 22:00,12
Crawford Hall,8/19/2018 23:00,11
Crawford Hall,8/20/2018 0:00,8
Crawford Hall,8/20/2018 1:00,6
Crawford Hall,8/20/2018 2:00,8
Crawford Hall,8/20/2018 3:00,6
Crawford Hall,8/20/2018 4:00,7
Crawford Hall,8/20/2018 5:00,21
Crawford Hall,8/20/2018 6:00,60
Crawford Hall,8/20/2018 7:00,174
Crawford Hall,8/20/2018 8:00,413
Crawford Hall,8/20/2018 9:00,552
Crawford Hall,8/20/2018 10:00,621
Crawford Hall,8/20/2018 11:00,694
Crawford Hall,8/20/2018 12:00,630
Crawford Hall,8/20/2018 13:00,649
Crawford Hall,8/20/2018 14:00,508
Crawford Hall,8/20/2018 15:00,345
Crawford Hall,8/20/2018 16:00,328
Crawford Hall,8/20/2018 17:00,208
Crawford Hall,8/20/2018 18:00,125
Crawford Hall,8/20/2018 19:00,69
Crawford Hall,8/20/2018 20:00,87
Crawford Hall,8/20/2018 21:00,28
Crawford Hall,8/20/2018 22:00,17
Crawford Hall,8/20/2018 23:00,7
Crawford Hall,8/21/2018 0:00,9
Crawford Hall,8/21/2018 1:00,8
Crawford Hall,8/21/2018 2:00,7
Crawford Hall,8/21/2018 3:00,5
Crawford Hall,8/21/2018 4:00,6
Crawford Hall,8/21/2018 5:00,19
Crawford Hall,8/21/2018 6:00,60
Crawford Hall,8/21/2018 7:00,151
Crawford Hall,8/21/2018 8:00,488
Crawford Hall,8/21/2018 9:00,391
Crawford Hall,8/21/2018 10:00,816
Crawford Hall,8/21/2018 11:00,894
Crawford Hall,8/21/2018 12:00,510
Crawford Hall,8/21/2018 13:00,874
Crawford Hall,8/21/2018 14:00,699
Crawford Hall,8/21/2018 15:00,284
Crawford Hall,8/21/2018 16:00,427
Crawford Hall,8/21/2018 17:00,241
Crawford Hall,8/21/2018 18:00,112
Crawford Hall,8/21/2018 19:00,88
Crawford Hall,8/21/2018 20:00,48
Crawford Hall,8/21/2018 21:00,26
Crawford Hall,8/21/2018 22:00,18
Crawford Hall,8/21/2018 23:00,16
Crawford Hall,8/22/2018 0:00,11
Crawford Hall,8/22/2018 1:00,9
Crawford Hall,8/22/2018 2:00,8
Crawford Hall,8/22/2018 3:00,7
Crawford Hall,8/22/2018 4:00,8
Crawford Hall,8/22/2018 5:00,20
Crawford Hall,8/22/2018 6:00,90
Crawford Hall,8/22/2018 7:00,138
Crawford Hall,8/22/2018 8:00,460
Crawford Hall,8/22/2018 9:00,583
Crawford Hall,8/22/2018 10:00,610
Crawford Hall,8/22/2018 11:00,897
Crawford Hall,8/22/2018 12:00,771
Crawford Hall,8/22/2018 13:00,678
Hamilton Library,8/16/2018 11:00,249
Hamilton Library,8/16/2018 12:00,364
Hamilton Library,8/16/2018 13:00,328
Hamilton Library,8/16/2018 14:00,241
Hamilton Library,8/16/2018 15:00,240
Hamilton Library,8/16/2018 16:00,231
Hamilton Library,8/16/2018 17:00,139
Hamilton Library,8/16/2018 18:00,101
Hamilton Library,8/16/2018 19:00,70
Hamilton Library,8/16/2018 20:00,26
Hamilton Library,8/16/2018 21:00,41
Hamilton Library,8/16/2018 22:00,26
Hamilton Library,8/16/2018 23:00,40
Hamilton Library,8/17/2018 0:00,21
Hamilton Library,8/17/2018 1:00,11
Hamilton Library,8/17/2018 2:00,10
Hamilton Library,8/17/2018 3:00,11
Hamilton Library,8/17/2018 4:00,12
Hamilton Library,8/17/2018 5:00,17
Hamilton Library,8/17/2018 6:00,21
Hamilton Library,8/17/2018 7:00,42
Hamilton Library,8/17/2018 8:00,62
Hamilton Library,8/17/2018 9:00,88
Hamilton Library,8/17/2018 10:00,100
Hamilton Library,8/17/2018 11:00,123
Hamilton Library,8/17/2018 12:00,98
Hamilton Library,8/17/2018 13:00,108
Hamilton Library,8/17/2018 14:00,102
Hamilton Library,8/17/2018 15:00,81
Hamilton Library,8/17/2018 16:00,67
Hamilton Library,8/17/2018 17:00,59
Hamilton Library,8/17/2018 18:00,50
Hamilton Library,8/17/2018 19:00,44
Hamilton Library,8/17/2018 20:00,25
Hamilton Library,8/17/2018 21:00,32
Hamilton Library,8/17/2018 22:00,24
Hamilton Library,8/17/2018 23:00,21
Hamilton Library,8/18/2018 0:00,15
Hamilton Library,8/18/2018 1:00,15
Hamilton Library,8/18/2018 2:00,9
Hamilton Library,8/18/2018 3:00,13
Hamilton Library,8/18/2018 4:00,10
Hamilton Library,8/18/2018 5:00,15
Hamilton Library,8/18/2018 6:00,22
Hamilton Library,8/18/2018 7:00,27
Hamilton Library,8/18/2018 8:00,42
Hamilton Library,8/18/2018 9:00,44
Hamilton Library,8/18/2018 10:00,47
Hamilton Library,8/18/2018 11:00,50
Hamilton Library,8/18/2018 12:00,63
Hamilton Library,8/18/2018 13:00,56
Hamilton Library,8/18/2018 14:00,54
Hamilton Library,8/18/2018 15:00,41
Hamilton Library,8/18/2018 16:00,57
Hamilton Library,8/18/2018 17:00,56
Hamilton Library,8/18/2018 18:00,34
Hamilton Library,8/18/2018 19:00,31
Hamilton Library,8/18/2018 20:00,21
Hamilton Library,8/18/2018 21:00,27
Hamilton Library,8/18/2018 22:00,18
Hamilton Library,8/18/2018 23:00,29
Hamilton Library,8/19/2018 0:00,21
Hamilton Library,8/19/2018 1:00,11
Hamilton Library,8/19/2018 2:00,10
Hamilton Library,8/19/2018 3:00,12
Hamilton Library,8/19/2018 4:00,9
Hamilton Library,8/19/2018 5:00,14
Hamilton Library,8/19/2018 6:00,19
Hamilton Library,8/19/2018 7:00,24
Hamilton Library,8/19/2018 8:00,38
Hamilton Library,8/19/2018 9:00,55
Hamilton Library,8/19/2018 10:00,60
Hamilton Library,8/19/2018 11:00,92
Hamilton Library,8/19/2018 12:00,73
Hamilton Library,8/19/2018 13:00,70
Hamilton Library,8/19/2018 14:00,66
Hamilton Library,8/19/2018 15:00,59
Hamilton Library,8/19/2018 16:00,74
Hamilton Library,8/19/2018 17:00,57
Hamilton Library,8/19/2018 18:00,43
Hamilton Library,8/19/2018 19:00,53
Hamilton Library,8/19/2018 20:00,33
Hamilton Library,8/19/2018 21:00,30
Hamilton Library,8/19/2018 22:00,16
Hamilton Library,8/19/2018 23:00,18
Hamilton Library,8/20/2018 0:00,14
Hamilton Library,8/20/2018 1:00,11
Hamilton Library,8/20/2018 2:00,11
Hamilton Library,8/20/2018 3:00,9
Hamilton Library,8/20/2018 4:00,11
Hamilton Library,8/20/2018 5:00,31
Hamilton Library,8/20/2018 6:00,87
Hamilton Library,8/20/2018 7:00,309
Hamilton Library,8/20/2018 8:00,543
Hamilton Library,8/20/2018 9:00,725
Hamilton Library,8/20/2018 10:00,919
Hamilton Library,8/20/2018 11:00,954
Hamilton Library,8/20/2018 12:00,850
Hamilton Library,8/20/2018 13:00,727
Hamilton Library,8/20/2018 14:00,581
Hamilton Library,8/20/2018 15:00,470
Hamilton Library,8/20/2018 16:00,466
Hamilton Library,8/20/2018 17:00,308
Hamilton Library,8/20/2018 18:00,206
Hamilton Library,8/20/2018 19:00,118
Hamilton Library,8/20/2018 20:00,68
Hamilton Library,8/20/2018 21:00,51
Hamilton Library,8/20/2018 22:00,27
Hamilton Library,8/20/2018 23:00,20
Hamilton Library,8/21/2018 0:00,18
Hamilton Library,8/21/2018 1:00,14
Hamilton Library,8/21/2018 2:00,15
Hamilton Library,8/21/2018 3:00,14
Hamilton Library,8/21/2018 4:00,49
Hamilton Library,8/21/2018 5:00,35
Hamilton Library,8/21/2018 6:00,57
Hamilton Library,8/21/2018 7:00,248
Hamilton Library,8/21/2018 8:00,570
Hamilton Library,8/21/2018 9:00,494
Hamilton Library,8/21/2018 10:00,779
Hamilton Library,8/21/2018 11:00,870
Hamilton Library,8/21/2018 12:00,641
Hamilton Library,8/21/2018 13:00,733
Hamilton Library,8/21/2018 14:00,629
Hamilton Library,8/21/2018 15:00,449
Hamilton Library,8/21/2018 16:00,457
Hamilton Library,8/21/2018 17:00,336
Hamilton Library,8/21/2018 18:00,165
Hamilton Library,8/21/2018 19:00,144
Hamilton Library,8/21/2018 20:00,74
Hamilton Library,8/21/2018 21:00,64
Hamilton Library,8/21/2018 22:00,30
Hamilton Library,8/21/2018 23:00,24
Hamilton Library,8/22/2018 0:00,20
Hamilton Library,8/22/2018 1:00,19
Hamilton Library,8/22/2018 2:00,17
Hamilton Library,8/22/2018 3:00,18
Hamilton Library,8/22/2018 4:00,21
Hamilton Library,8/22/2018 5:00,39
Hamilton Library,8/22/2018 6:00,84
Hamilton Library,8/22/2018 7:00,246
Hamilton Library,8/22/2018 8:00,447
Hamilton Library,8/22/2018 9:00,697
Hamilton Library,8/22/2018 10:00,746
Hamilton Library,8/22/2018 11:00,958
Hamilton Library,8/22/2018 12:00,935
Hamilton Library,8/22/2018 13:00,782
Parking Kiosk,8/16/2018 11:00,331
Parking Kiosk,8/16/2018 12:00,328
Parking Kiosk,8/16/2018 13:00,262
Parking Kiosk,8/16/2018 14:00,322
Parking Kiosk,8/16/2018 15:00,422
Parking Kiosk,8/16/2018 16:00,390
Parking Kiosk,8/16/2018 17:00,342
Parking Kiosk,8/16/2018 18:00,218
Parking Kiosk,8/16/2018 19:00,96
Parking Kiosk,8/16/2018 20:00,68
Parking Kiosk,8/16/2018 21:00,64
Parking Kiosk,8/16/2018 22:00,39
Parking Kiosk,8/16/2018 23:00,22
Parking Kiosk,8/17/2018 0:00,12
Parking Kiosk,8/17/2018 1:00,13
Parking Kiosk,8/17/2018 2:00,3
Parking Kiosk,8/17/2018 3:00,7
Parking Kiosk,8/17/2018 4:00,8
Parking Kiosk,8/17/2018 5:00,18
Parking Kiosk,8/17/2018 6:00,54
Parking Kiosk,8/17/2018 7:00,85
Parking Kiosk,8/17/2018 8:00,95
Parking Kiosk,8/17/2018 9:00,94
Parking Kiosk,8/17/2018 10:00,100
Parking Kiosk,8/17/2018 11:00,114
Parking Kiosk,8/17/2018 12:00,132
Parking Kiosk,8/17/2018 13:00,136
Parking Kiosk,8/17/2018 14:00,168
Parking Kiosk,8/17/2018 15:00,136
Parking Kiosk,8/17/2018 16:00,126
Parking Kiosk,8/17/2018 17:00,139
Parking Kiosk,8/17/2018 18:00,112
Parking Kiosk,8/17/2018 19:00,85
Parking Kiosk,8/17/2018 20:00,54
Parking Kiosk,8/17/2018 21:00,65
Parking Kiosk,8/17/2018 22:00,34
Parking Kiosk,8/17/2018 23:00,32
Parking Kiosk,8/18/2018 0:00,19
Parking Kiosk,8/18/2018 1:00,12
Parking Kiosk,8/18/2018 2:00,3
Parking Kiosk,8/18/2018 3:00,5
Parking Kiosk,8/18/2018 4:00,4
Parking Kiosk,8/18/2018 5:00,12
Parking Kiosk,8/18/2018 6:00,33
Parking Kiosk,8/18/2018 7:00,48
Parking Kiosk,8/18/2018 8:00,86
